"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","9359","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","9473","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","9604","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","9764","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","9876","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10012","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10193","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10355","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10468","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10552","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10643","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10775","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","10926","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11077","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11202","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11287","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11417","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11552","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11667","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11787","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","11897","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12000","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12127","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12261","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12387","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12528","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12673","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12817","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","12969","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","13128","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","13277","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","13426","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","13573","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","13724","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","13887","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","14053","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","14214","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","14358","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","14495","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","14643","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","14799","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","14950","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","15088","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","15247","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","15383","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","15535","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","15674","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","15854","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","16043","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","16219","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","16395","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","16659","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","16905","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","17169","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","17458","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","17666","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","17700","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","17916","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","18165","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","18355","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","18663","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","18939","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","19235","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","19704","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","20114","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","20439","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Paid rental fees for housing","Dollars","81","millions","6","v62700469","1.1.1.17","20863","","","","0"
"2003-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","23254","","","","0"
"2003-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","23516","","","","0"
"2003-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","23756","","","","0"
"2003-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","23933","","","","0"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","24341","","","","0"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","24646","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","24930","","","","0"
"2004-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","25195","","","","0"
"2005-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","25493","","","","0"
"2005-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","25798","","","","0"
"2005-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","26095","","","","0"
"2005-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","26397","","","","0"
"2006-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","26769","","","","0"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","27246","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","27667","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","28142","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","28665","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","29028","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","29485","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","30088","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","30632","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","31027","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","31306","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","31608","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","32039","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","32469","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","32897","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","33285","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","33539","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","33967","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","34355","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","34730","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","35149","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","35496","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","35824","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","36261","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","36704","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","37117","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","37569","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","38041","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","38499","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","38982","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","39470","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","39925","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","40376","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","40827","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","41307","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","41782","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","42230","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","42681","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","43094","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","43484","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","43886","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","44290","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","44673","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","45056","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","45467","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","45865","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","46329","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","46829","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","47271","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","47806","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","48302","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","48817","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","49573","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","50274","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","51010","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","51732","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","52281","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","52368","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","52944","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","53529","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","53991","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","54864","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","55602","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","56310","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","57679","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","58801","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","59655","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Imputed rental fees for housing","Dollars","81","millions","6","v62700470","1.1.1.18","60833","","","","0"
"2003-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","477","","","","0"
"2003-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","478","","","","0"
"2003-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","481","","","","0"
"2003-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","481","","","","0"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","483","","","","0"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","498","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","518","","","","0"
"2004-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","516","","","","0"
"2005-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","528","","","","0"
"2005-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","543","","","","0"
"2005-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","549","","","","0"
"2005-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","558","","","","0"
"2006-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","586","","","","0"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","598","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","606","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","607","","","","0"
