"REF_DATE","GEO","DGUID","Seasonality","Credit liabilities of households","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-05","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","317403","","","","0"
"2015-06","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","321282","","","","0"
"2015-07","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","323553","","","","0"
"2015-08","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","325308","","","","0"
"2015-09","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","327465","","","","0"
"2015-10","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","329619","","","","0"
"2015-11","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","330654","","","","0"
"2015-12","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","331207","","","","0"
"2016-01","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","333283","","","","0"
"2016-02","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","333860","","","","0"
"2016-03","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","336280","","","","0"
"2016-04","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","339885","","","","0"
"2016-05","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","342140","","","","0"
"2016-06","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","346434","","","","0"
"2016-07","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","348909","","","","0"
"2016-08","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","350998","","","","0"
"2016-09","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","352387","","","","0"
"2016-10","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","355931","","","","0"
"2016-11","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","358290","","","","0"
"2016-12","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","359693","","","","0"
"2017-01","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","355525","","","","0"
"2017-02","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","356743","","","","0"
"2017-03","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","357665","","","","0"
"2017-04","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","359288","","","","0"
"2017-05","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","360926","","","","0"
"2017-06","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","362343","","","","0"
"2017-07","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","362944","","","","0"
"2017-08","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","363329","","","","0"
"2017-09","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","363745","","","","0"
"2017-10","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","364906","","","","0"
"2017-11","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","365797","","","","0"
"2017-12","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","366470","","","","0"
"2018-01","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","368037","","","","0"
"2018-02","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","369528","","","","0"
"2018-03","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","370984","","","","0"
"2018-04","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","371524","","","","0"
"2018-05","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","372536","","","","0"
"2018-06","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","373708","","","","0"
"2018-07","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","375946","","","","0"
"2018-08","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","377684","","","","0"
"2018-09","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","379035","","","","0"
"2018-10","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","380233","","","","0"
"2018-11","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","380347","","","","0"
"2018-12","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","380740","","","","0"
"2019-01","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","381432","","","","0"
"2019-02","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","383023","","","","0"
"2019-03","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","384491","","","","0"
"2019-04","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","385273","","","","0"
"2019-05","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","387005","","","","0"
"2019-06","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","388059","","","","0"
"2019-07","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","388883","","","","0"
"2019-08","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","389518","","","","0"
"2019-09","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","390271","","","","0"
"2019-10","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","391141","","","","0"
"2019-11","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","391613","","","","0"
"2019-12","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","391812","","","","0"
"2020-01","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","393511","","","","0"
"2020-02","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","395329","","","","0"
"2020-03","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","397403","","","","0"
"2020-04","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","397934","","","","0"
"2020-05","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","398978","","","","0"
"2020-06","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","400574","","","","0"
"2020-07","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","401157","","","","0"
"2020-08","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","400987","","","","0"
"2020-09","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","401965","","","","0"
"2020-10","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","401569","","","","0"
"2020-11","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","401378","","","","0"
"2020-12","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","400684","","","","0"
"2021-01","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","401555","","","","0"
"2021-02","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","402208","","","","0"
"2021-03","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","403807","","","","0"
"2021-04","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","406475","","","","0"
"2021-05","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","408888","","","","0"
"2021-06","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","412893","","","","0"
"2021-07","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","414754","","","","0"
"2021-08","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","416301","","","","0"
"2021-09","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","417315","","","","0"
"2021-10","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","420322","","","","0"
"2021-11","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","423870","","","","0"
"2021-12","Canada","2016A000011124","Raw data","Non-bank financial corporations","Dollars","81","millions","6","v1231415600","1.1.22","426520","","","","0"
"2009-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","107765","","","","0"
"2009-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","107892","","","","0"
"2009-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","108016","","","","0"
"2009-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","108705","","","","0"
"2009-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","109311","","","","0"
"2009-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","110545","","","","0"
"2009-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","111408","","","","0"
"2009-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","111848","","","","0"
"2009-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","112551","","","","0"
"2009-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","112817","","","","0"
"2009-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","113430","","","","0"
"2009-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","113628","","","","0"
"2010-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","113977","","","","0"
"2010-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","114503","","","","0"
"2010-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","115290","","","","0"
"2010-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","116244","","","","0"
"2010-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","117491","","","","0"
"2010-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","119197","","","","0"
"2010-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","119825","","","","0"
"2010-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","120413","","","","0"
"2010-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","121086","","","","0"
"2010-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","121767","","","","0"
"2010-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","122468","","","","0"
"2010-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","122943","","","","0"
"2011-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","124487","","","","0"
"2011-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","125738","","","","0"
"2011-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","127323","","","","0"
"2011-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","127832","","","","0"
"2011-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","128968","","","","0"
"2011-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","130513","","","","0"
"2011-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","131773","","","","0"
"2011-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","132725","","","","0"
"2011-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","133669","","","","0"
"2011-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","133818","","","","0"
"2011-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","134295","","","","0"
"2011-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","134828","","","","0"
"2012-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","134923","","","","0"
"2012-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","135080","","","","0"
"2012-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","135364","","","","0"
"2012-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","136427","","","","0"
"2012-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","138013","","","","0"
"2012-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","139746","","","","0"
"2012-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","140346","","","","0"
"2012-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","140714","","","","0"
"2012-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","141126","","","","0"
"2012-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","141981","","","","0"
"2012-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","142766","","","","0"
"2012-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","143244","","","","0"
"2013-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","143683","","","","0"
"2013-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","144153","","","","0"
"2013-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","144468","","","","0"
"2013-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","145225","","","","0"
"2013-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","146449","","","","0"
"2013-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","147697","","","","0"
"2013-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","148815","","","","0"
"2013-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","149715","","","","0"
"2013-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","150740","","","","0"
"2013-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","151816","","","","0"
"2013-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","152648","","","","0"
"2013-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","153328","","","","0"
"2014-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","153827","","","","0"
"2014-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","154490","","","","0"
"2014-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","155227","","","","0"
"2014-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","155973","","","","0"
"2014-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","157217","","","","0"
"2014-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","158430","","","","0"
"2014-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","159685","","","","0"
"2014-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","160554","","","","0"
"2014-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","161318","","","","0"
"2014-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","162303","","","","0"
"2014-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","163066","","","","0"
"2014-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","163651","","","","0"
"2015-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","164054","","","","0"
"2015-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","164489","","","","0"
"2015-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","164757","","","","0"
"2015-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","165838","","","","0"
"2015-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","166850","","","","0"
"2015-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","168496","","","","0"
"2015-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","169569","","","","0"
"2015-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","170296","","","","0"
"2015-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","171285","","","","0"
"2015-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","172222","","","","0"
"2015-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","172888","","","","0"
"2015-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","173712","","","","0"
"2016-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","174449","","","","0"
"2016-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","175299","","","","0"
"2016-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","175971","","","","0"
"2016-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","177102","","","","0"
"2016-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","178403","","","","0"
"2016-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","179617","","","","0"
"2016-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","180799","","","","0"
"2016-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","181368","","","","0"
"2016-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","182157","","","","0"
"2016-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","182905","","","","0"
"2016-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","183480","","","","0"
"2016-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","183749","","","","0"
"2017-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","184074","","","","0"
"2017-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","184184","","","","0"
"2017-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","184348","","","","0"
"2017-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","185126","","","","0"
"2017-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","186576","","","","0"
"2017-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","188217","","","","0"
"2017-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","189319","","","","0"
"2017-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","190381","","","","0"
"2017-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","191248","","","","0"
"2017-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","192551","","","","0"
"2017-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","193765","","","","0"
"2017-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","194658","","","","0"
"2018-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","195429","","","","0"
"2018-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","196495","","","","0"
"2018-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","197266","","","","0"
"2018-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","198438","","","","0"
"2018-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","200290","","","","0"
"2018-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","202377","","","","0"
"2018-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","203834","","","","0"
"2018-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","204960","","","","0"
"2018-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","205994","","","","0"
"2018-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","207107","","","","0"
"2018-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","207557","","","","0"
"2018-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","208144","","","","0"
"2019-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","208952","","","","0"
"2019-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","209914","","","","0"
"2019-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","210773","","","","0"
"2019-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","211448","","","","0"
"2019-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","212769","","","","0"
"2019-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","213965","","","","0"
